b0100012884;Кран шаровой сталь 12Х18Н10Т вода КШЦМ Ду15 Ру40 ВР/ВР стандартный проход LD 13300159401MULD000000000;10;Запорная арматура;Краны;LD;Z;NL;2 561,42;3 184;0301-01811;@;1;0
b9300040273;Радиатор сталь панельный ЛУ 20 500х900 HYGIENIC 1210Вт нижний прав/лев Лидея;1;Отопительное оборудование;Радиаторы;Лидея;Z;NL;1 961,56;2 059,64;;@;1;0
b9300038434;Труба PP-R арм стекловолокном Дн40х5,5 Ру20 L=4м ПК Контур 010210040000;140;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Z;D0;94,81;203,9;;@;0;0
b0100003654;Радиатор сталь панельный 22K 500х400 823Вт бок прав Vogel&Noot;2;Отопительное оборудование;Радиаторы;Vogel&Noot;Q;NL;1 469,19;1 542,65;0502-01306;&;0;0
b0100003661;Радиатор сталь панельный 22K 500х1120 2303Вт бок прав Vogel&Noot;1;Отопительное оборудование;Радиаторы;Vogel&Noot;Q;NL;3 086,27;3 240,58;0502-01313;&;0;0
b9300045809;Футорка латунь Ду20х25  Украина 027-8267;110;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;Украина;S;P2;22,37;38,03;;&;0;0
00000000881;Уравнитель д/стальной ванны ВИЗ;133;Сантехника;Комплектующие и аксессуары к сантехнике;ВИЗ;Q;D0;48,29;77,26;0908-00327;&;0;0
b0100020602;Смеситель для биде монолит Atlantiss LeMark LM3208С;0;Сантехника;Смесители и краны для сан.узлов;LeMark;Z;NL;1 840,29;1 932,3;0909-01199;&;2;8
b0100021174;Насос дренажный Unilift CC 7 A1 Grundfos 96280968;3;Насосное оборудование;Насосы и насосные установки;Grundfos;Q;D0;6 406,51;16 130,94;0801-00014;&;0;0
b0100022355;Соединитель латунь Дн32х1" обжим ВР Valtec VTm.302.N.003206;2;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;Valtec;Z;NL;194,53;718;0103-01028;&;2;8
b0100008351;Бурт PP-R с фланцем Дн75 ПК Контур 011320075000;3;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;208,01;442,9;0105-01136;&;0;0
b9300049202;Унитаз-компакт Оптима(М) белый бок/подвод косой выпуск в комплекте шток Лобня;3;Сантехника;Унитазы;Лобня;S;D2;1 828,21;2 925,14;;@;0;0
b0100014126;Клапан запорн латунь 15б1п Ду40 Ру16 ВР/ВР STC 0200;15;Запорная арматура;Клапаны;STC;S;Pz;584,32;934,91;0304-00008;&;0;0
b0100018606;Радиатор алюминий Термал Стандарт-52 500 12 секций 1,932кВт ЗМЗ;3;Отопительное оборудование;Радиаторы;ЗМЗ;Q;D0;3 090,88;4 945,41;0502-01607;&;0;0
b0100010621;Комплект  универ  монтажн Ду20 в блистере 7предметов Ogint;316;Отопительное оборудование;Радиаторы;Ogint;S;Pz;111,58;178,53;0502-00030;@;0;0
b0100021540;Муфта ПНД компрессия Дн40 ТПК-АКВА 50010040;37;Трубопроводы и соединительные части;Труба полиэтиленовая (ПЭ, ПНД) и соединительные части;ТПК-АКВА;Z;D0;75,39;110,45;;@;0;0
b9300048459;Радиатор сталь панельный C22 300х400 бок/подкл Heaton;4;Отопительное оборудование;Радиаторы;Heaton;Z;D0;1 154,69;3 379,84;;@;0;0
b0100008550;Картридж  ПРОФИ ПостКарбон  Барьер;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Барьер;Z;NL;207,68;218,06;;&;2;8
b0100022275;Люк полимер  тип Т ЛПКТ серый С250 m=68кг;1;Трубы канализационные, соединительные детали и изделия;Люки, трапы, колодцы и дождеприемники полимерные;_;Q;D0;1 331,1;2 129,76;0203-00001;&;0;0
b9300049160;Тройник PP-H серый Дн50х50х90° б/нап в комплекте СТК  72501050510;19;Трубы канализационные, соединительные детали и изделия;Трубы для внутреннего водоотведения и соед части;СТК;S;Pz;17,43;27,89;;@;0;0
b0100007846;Бурт PP-R с фланцем Дн50 ПК Контур 011320050000;22;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;134,3;288,8;0105-01132;&;0;0
b0100022081;Вентиль PP-R запорн белый Дн25х3/4" НР для радиатора прямой ПК Контур 011123025200;83;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Q;D0;258,87;556,7;0105-01185;&;0;0
b9300046257;Втулка ПЭ100 SDR17 под фланец Дн225 литой;0;Трубопроводы и соединительные части;Труба полиэтиленовая (ПЭ, ПНД) и соединительные части;_;Z;D0;726,36;1 162,18;;@;0;0
b0100003702;Клапан балансировочный MSV-BD Ду32 * Danfoss 003Z4004;2;Регулирующая и предохр арматура и автоматика;Клапаны балансировочные;Danfoss;S;Pz;6 402,24;10 244,64;;&;0;0
b9300045765;Заглушка латунь Ду20 НР Украина 027-8227;0;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;Украина;Z;D0;17,75;28,4;;&;0;6
b9300045816;Клапан обратный латунь  Ду20   пружинный  022-1721;283;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;_;S;P2;67,79;115,24;;&;0;0
b0100010033;Угольник PP-R комбинированн белый Дн32х3/4" НР ПК Контур 011411032200;37;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Q;D0;65,8;140,1;0105-00693;&;0;0
b0100008551;Картридж  ПРОФИ Смягчение  Барьер;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Барьер;Z;NL;305,77;321,06;;&;2;8
b0100014005;Тройник PPSU Q&E переходн Дн32х20х25 Uponor 1001422;20;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;Z;NL;503,12;1 091,35;0104-00242;@;1;0
b0100030430;Нагревательный элемент RF 0,7 кВт. М4 под анод (10056) (ЧЕЛЯБ);2;Водонагреватели;Комплектующие для водонагревателей;;Z;NL;536,31;563,13;;&;2;8
b0100022021;Комплект RA-G/RA2940 для однотр системы Ду15 прям розница Danfoss 013G2144;34;Отопительное оборудование;Регулирующая арматура и узлы подключения для приборов отопления;Danfoss;Z;NL;1 160,91;2 968,79;;@;1;0
b0100022636;Кран шаровой латунь Uno+ <> Ду32 ВР/ВР полный проход рычаг <> STC 1750;9;Запорная арматура;Краны;STC;Q;D0;442,61;678,49;0301-00070;&;0;0
b9300048269;Узел  для радиатора ниж/подкл 1/2"x3/4" угл Heaton;2;Отопительное оборудование;Регулирующая арматура и узлы подключения для приборов отопления;Heaton;Z;D0;424,27;777,87;;@;0;0
b0100009747;Ниппель для радиатора Ogint сталь кадмированная  Ду25 Ogint;518;Отопительное оборудование;Радиаторы;Ogint;S;P2;10,77;17,23;0502-00031;@;0;0
b0100005277;Угольник PP-R комбинированн белый Дн25х1/2" НР ПК Контур 011411025100;43;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Q;D0;39,92;85;0105-00777;&;0;0
b0100007914;Задвижка 30(31)ч6бр чугун Ду80 Ру16 ЛМЗ;21;Запорная арматура;Задвижки;ЛМЗ;S;Pz;1 425,48;2 280,77;0302-00001;@;0;0
b0100011361;Кран шаровой сталь 11с67п Ду100 Ру16 фл Гидрозатвор;82;Запорная арматура;Краны;Гидрозатвор;Q;D0;2 602,14;4 163,42;0301-00387;&;0;0
b9300038644;Крюк   двухсторонн для труб<=32мм L=80мм Uponor 1013140;20;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;Uponor;Q;D0;13,88;35,91;0103-01347;&;0;0
b0100014123;Клапан запорн латунь 15б1п Ду20 Ру16 ВР/ВР STC 0200;88;Запорная арматура;Клапаны;STC;S;Pz;119,44;191,1;0304-00006;&;0;0
b9300044328;Кран шаровой латунь Стандарт 231 11б27п1 Ду20 ВР/НР бабочка ГАЛЛОП 103188;11;Запорная арматура;Краны;ГАЛЛОП;S;D0;145,31;232,5;0301-02529;@;0;0
b0100026178;Радиатор сталь панельный Classic 33 500х600 1823Вт бок прав/лев PRADO;11;Отопительное оборудование;Радиаторы;PRADO;Z;D0;2 831,02;5 642,18;0502-02197;@;0;0
b0100025585;Унитаз ЦОП Новокузнецк;2;Сантехника;Унитазы;Новокузнецк;Z;D0;771;1 002;0902-00596;&;0;6
b9300045399;Подводка гибкая  для воды H1/2"-H1/2" L=0,5м;104;Сантехника;Подводка гибкая;_;Z;D0;52,25;83,6;;@;0;0
b0200038373;Кран шаровой сталь 11с67п Ду200 Ру16 фл 180C Titan 007-5921;1;Запорная арматура;Краны;Titan;Q;D0;10 203,42;16 325,47;;&;0;0
b0100007625;Задвижка 30(31)ч6бр чугун Ду100 Ру16 ЛМЗ;3;Запорная арматура;Задвижки;ЛМЗ;S;Pz;2 104,26;3 366,82;0302-00002;@;0;0
00000000193;Бочонок сталь Ду32 L=70мм из труб по ГОСТ 3262-75 КАЗ;61;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;Pz;13,34;22,68;0101-00099;&;0;0
00000000377;Отвод сталь крутоизогнут Дн76х3,5 ГОСТ 17375-2001;105;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;Pz;77;123,2;0101-00107;@;0;0
00000001931;Отвод сталь крутоизогнут Дн57х5,0 ГОСТ 17375-2001 ПЗКТ;28;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;Pz;76,58;122,53;0101-01121;&;0;0
00000002023;Затвор дисковый поворотный VPN3448-02 Ду65 Ру16 межфл EPDM Tecofi VPN3448-02EP0065;485;Запорная арматура;Затворы;Tecofi;Q;D0;1 445,44;2 312,7;0303-00020;&;0;0
00000002182;Муфта PP-R переходн белый Дн50х20 ПК Контур 011203050100;8;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Q;D0;13,43;28,6;0105-00661;&;0;0
00000002198;Муфта PP-R Дн50 ПК Контур 011201050000;12;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D2;16,84;36,2;0105-01007;&;0;0
00000002216;Муфта PP-R комбинированн Дн32х3/4" НР ПК Контур 011211032200;79;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;58,13;125;0105-01011;&;0;0
00000003314;Труба сталь ВГП Ду20 s=2,8мм ГОСТ 3262-75 ТМК;1 666,25;Трубопроводы и соединительные части;Труба стальная и соединительные части;ТМК;S;Pz;59,54;85,67;0101-01003;@;0;0
00000003540;Болт М20х80 вес ГОСТ 7798-70;82,77;Трубопроводы и соединительные части;Крепежные изделия;_;S;Pz;67,64;108,22;0112-00347;&;0;0
b9300041061;Грязевик горизонт сталь ТС-565.00.000-06 серия 5.903-13 корпус 426 Ду150 Ру16 фл;1;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;_;Z;NL;17 546,31;28 074,1;;@;0;0
b0100013484;Труба НПВХ Дн200х4,9 L=3м Хемкор;85;Трубы канализационные, соединительные детали и изделия;Трубы для наружного водоотведения и соед части;Хемкор;S;P2;1 052,78;1 684,45;0202-00258;&;0;0
b9300044987;Поддон сталь  рифлен 800х800мм без сифона Гомель;10;Сантехника;Кабины душевые, поддоны;Гомель;S;Pz;1 363,24;2 181,18;;&;0;0
b9300045054;Тройник чугун кос Дн150х150х45° б/нап ГОСТ 6942-98 Новокузнецк;7;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Новокузнецк;S;Pz;1 017,87;1 628,59;;&;0;0
b0100007780;Отвод ПЭ100 SDR11 Дн110х90° литой;0;Трубопроводы и соединительные части;Труба полиэтиленовая (ПЭ, ПНД) и соединительные части;_;Z;D0;332,5;532;0107-00314;@;0;0
b0100014197;Мембрана тонкопленочная MM-TW 30-1812-50  Atoll;4;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Atoll;Z;NL;1 505,24;1 580,5;;@;1;0
b0100011423;Тройник латунь Дн26х3/4"х26 пресс НР Henco 61345;2;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;Henco;Z;NL;317,25;380;;&;2;8
b9300045802;Угольник латунь Ду15 ВР/НР Украина 027-8235;6;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;Украина;Z;D0;39,05;62,48;;@;0;0
00000000190;Бочонок сталь Ду15 L=55мм из труб по ГОСТ 3262-75 КАЗ;16;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;D0;5,37;8,59;0101-00096;&;0;0
00000000227;Прокладка кольцевая паронит Ду100 Ру10-16  ГОСТ 15180-86;52;Изоляция и уплотнение;Уплотнительные материалы;_;S;Pz;10,34;16,54;1002-00119;@;0;0
00000000214;Клапан запорн чугун 15кч18п1 Ду15 Ру16 ВР/ВР ЗАЗ;1;Запорная арматура;Клапаны;ЗАЗ;Z;D0;238,23;381,17;0304-00071;&;0;7
00000000390;Переход сталь Дн159х76 ГОСТ 17378-2001 ПЗКТ;13;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;Pz;155,56;248,9;0101-00746;&;0;0
00000000412;Переход сталь Дн76х57 ГОСТ 17378-2001 ПЗКТ;45;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;Pz;35,09;56,14;0101-00772;@;0;0
00000000486;Колено чугун канализационн Ду50х90° б/нап ГОСТ 6942-98 Людиново;24;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Людиново;Z;D0;162,6;260,16;0108-00006;&;0;6
00000000775;Фланец сталь плоск Ду125 Ру10 ГОСТ 12820-80;35;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;Pz;462,56;740,1;0101-00171;&;0;0
00000002011;Арматура для бачка  бок/подвод кнопка универсал Уклад АБ 68.03.14.0;89;Сантехника;Унитазы;Уклад;S;Pz;164,69;263,5;0902-00103;&;0;0
00000003605;Ревизия PP-H серый Дн110 б/нап с крышкой в комплекте Ostendorf  027-1795;19;Трубы канализационные, соединительные детали и изделия;Трубы для внутреннего водоотведения и соед части;Ostendorf;Q;D0;110,8;179;0201-00093;&;0;0
b9300043460;Регулятор давления RG/2MBZ газ 8,5-18кПа Ду50;2;Регулирующая и предохр арматура и автоматика;Регуляторы давления и температуры;_;Z;D0;33 145,23;34 802,49;;@;0;0
b0100016546;Отвод сталь крутоизогнут оц Дн114х4,0 ГОСТ 17375-2001 ПЗКТ;0;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;Z;NL;262,6;275,73;0101-01557;@;1;0
b0100008081;Клапан запорн MSV-S Ду20 * Danfoss 003Z4012;11;Регулирующая и предохр арматура и автоматика;Клапаны балансировочные;Danfoss;S;Pz;1 401,79;2 209,16;0403-00010;&;0;0
b0100015750;Штуцер латунь Дн25х3/4" для PE-X ВР Uponor 1023012;0;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;Z;NL;371,12;805;0104-00074;@;1;0
b9300048358;Комплект терморегулирующий RA-G/RAS-C2 Ду15 Danfoss 013G2115;0;Отопительное оборудование;Регулирующая арматура и узлы подключения для приборов отопления;Danfoss;Z;D0;1 151,99;2 435,01;;@;0;0
b9300046687;Радиатор биметалл Ultra Plus 500 12 секций Ogint;13;Отопительное оборудование;Радиаторы;Ogint;S;Pz;4 015,25;5 941,39;0502-06536;@;0;0
b0100011451;Лента ST 3ммх15ммх10м K-Flex;8;Изоляция и уплотнение;Изоляция и термоизоляция;K-Flex;Z;D0;116,34;244,96;1001-00203;@;0;1
b0100011776;Комплект  универ  монтажн Ду15 в блистере 7предметов Ogint;85;Отопительное оборудование;Радиаторы;Ogint;S;D2;88,71;141,94;0502-00029;&;0;0
b9300045799;Тройник латунь Ду20 ВР Украина 027-8276;11;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;Украина;S;Pz;57,08;91,33;;&;0;0
b9300045812;Фильтр сетчатый латунь Ду25 ВР;188;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;_;S;P2;140,7;239,19;;&;0;0
b0100007761;Кран-букса для смесителя 1/2" к/затвор 24 шлица  КНР 575-067;9;Сантехника;Смесители и краны для сан.узлов;КНР;Q;D0;44,44;71,1;0909-01076;&;0;0
00000000194;Бочонок сталь Ду40 L=80мм из труб по ГОСТ 3262-75 КАЗ;48;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;Pz;18,33;31,16;0101-00100;&;0;0
00000000332;Клапан обратный чугун 19ч21бр Ду50 Ру16 межфл поворотный;15;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;_;S;P2;419,61;671,38;0405-00200;&;0;0
00000000407;Заглушка сталь эллиптическая Дн108х4,0 п/привар ГОСТ 17379-2001;218;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;Pz;66,27;106,02;0101-00127;&;0;0
00000000430;Термометр керосиновый  прям  L=103мм 200C Стеклоприбор;11;Приборы учета и КИП;Термометры, манометры;Стеклоприбор;S;Pz;64,31;102,9;0701-00149;@;0;0
00000000453;Сгон сталь оц Ду40 L=150мм б/комплекта из труб по ГОСТ 3262-75 КАЗ;88;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;P2;46,09;78,35;0101-00054;&;0;0
00000000473;Пробка для чуг/рад   проходн 1 1/4"х3/4" прав НТКРЗ;37;Отопительное оборудование;Радиаторы;НТКРЗ;S;Pz;26,55;37,17;0502-00960;@;0;0
00000000496;Тройник чугун прям Ду100х50х90° б/нап ГОСТ 6942-98 Людиново;13;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Людиново;Q;D0;317,48;507,97;0108-00080;&;0;0
00000000600;Фланец сталь плоск Ду40 Ру16 ГОСТ 12820-80;61;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;Pz;147,5;236;0101-00191;&;0;0
00000001047;Крестовина чугун канализационн Ду100х50 б/нап ГОСТ 6942-98 прям Людиново;131;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Людиново;S;P2;424,43;679,09;0108-00089;&;0;0
00000002199;Опора PP-R Дн40  011609040000;467;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;_;S;Pz;3,72;8;0105-01008;&;0;0
b9300046517;Переход сталь Дн33,7х3,2-21,3х3,2 ГОСТ 17378-2001;0;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;Z;D0;424;678,4;;@;0;0
b9300045762;Регулятор давления  Ду32 Ру25 ВР/ВР OR 0233.133;0;Регулирующая и предохр арматура и автоматика;Регуляторы давления и температуры;OR;Z;D0;1 564,78;2 503,65;;@;0;0
b9300045813;Фильтр сетчатый латунь Ду40 ВР  036-0510;75;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;_;S;P2;389,23;661,69;;&;0;0
00000000205;Резьба сталь оц Ду32 из труб по ГОСТ 3262-75 КАЗ;42;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;Pz;11,65;18,64;0101-00008;@;0;0
00000000398;Отвод сталь крутоизогнут оц Дн57х3,5 ГОСТ 17375-2001;45;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;Pz;66;105,6;0101-00602;@;0;0
00000000457;Сгон сталь Ду25 L=130мм б/комплекта из труб по ГОСТ 3262-75 КАЗ;53;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;D2;17,91;28,66;0101-00068;@;0;0
00000000512;Тройник чугун кос Ду150х150х45° б/нап ГОСТ 6942-98 Людиново;1;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Людиново;Q;D0;1 115,73;1 785,17;0108-00077;&;0;0
00000000527;Контргайка чугун оц Ду32  ГОСТ 8961-75;7;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;_;S;Pz;15,62;24,99;0111-00039;&;0;0
00000001081;Манжет переходн чугун/пластик резина Ду123х110;71;Изоляция и уплотнение;Уплотнительные материалы;;S;Pz;16,23;25,97;1002-00013;@;0;0
00000000963;Набивка сальников АП-31 10мм АТИ;7;Изоляция и уплотнение;Уплотнительные материалы;АТИ;Q;D0;227,26;345,15;1002-00180;&;0;0
00000001993;Вентиль PP-R Дн32 ПК Контур 011121032000;35;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Q;D0;270,63;582;0105-00041;&;0;0
00000002051;Клапан обратный сталь CB5440 Ду65 Ру16 межфл 1/створ Tecofi CB5440-0065;9;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;Tecofi;Q;D0;1 765,13;2 824,21;0405-00178;&;0;0
00000002214;Тройник PP-R комбинированн белый Дн20х3/4" ВР ПК Контур 011512020200;45;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;48,23;102,7;0105-00711;@;0;0
00000003318;Труба сталь ВГП Ду32 s=3,2мм ГОСТ 3262-75 ТМК;566,98;Трубопроводы и соединительные части;Труба стальная и соединительные части;ТМК;S;Pz;102,34;147,59;0101-01005;@;0;0
00000004639;Клапан балансировочный USV-I Ду15 * Danfoss 003Z2131;38;Регулирующая и предохр арматура и автоматика;Клапаны балансировочные;Danfoss;S;Pz;2 087,81;3 135,35;;&;0;0
b9300046682;Радиатор биметалл Ultra Plus 500 8 секций Ogint;17;Отопительное оборудование;Радиаторы;Ogint;Q;D0;2 384,96;3 960,93;0502-06534;&;0;0
b0100003818;Клапан балансировочный MSV-BD Kv=9,5 Ду25 ВР/ВР * Danfoss 003Z4003;11;Регулирующая и предохр арматура и автоматика;Клапаны балансировочные;Danfoss;S;Pz;5 051,79;8 116,02;;&;0;0
00000000207;Резьба сталь оц Ду50 из труб по ГОСТ 3262-75 КАЗ;2;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;D2;21,2;33,92;0101-00010;@;0;0
00000000463;Манжет выпускн Ду110 Симтек;126;Изоляция и уплотнение;Уплотнительные материалы;Симтек;S;P2;7,55;12,08;0908-00132;&;0;0
00000000470;Ниппель для чуг рад межсекц   НТКРЗ;52;Отопительное оборудование;Радиаторы;НТКРЗ;S;Pz;21,24;33,98;0502-00958;@;0;0
00000000513;Муфта чугун канализационн Ду150 б/нап ГОСТ 6942-98 Людиново;14;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Людиново;Q;D0;481,39;770,22;0108-00074;&;0;0
00000000534;Муфта чугун Ду20 ВР/ВР коротк ГОСТ 8954-75;287;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;_;S;Pz;7,75;12,4;0111-00248;&;0;0
00000000541;Муфта чугун оц Ду25 ВР/ВР коротк ГОСТ 8954-75;81;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;_;S;Pz;18,53;29,65;0111-00027;&;0;0
00000000587;Фланец сталь плоск Ду20 Ру16 ГОСТ 12820-80;13;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;D0;77,88;124,61;0101-00196;&;0;0
00000000598;Фланец сталь плоск Ду25 Ру16 ГОСТ 12820-80;15;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;D0;94,4;151,04;0101-00189;&;0;0
00000000761;Кран шаровой латунь 11б27п1 Ду32 ВР/ВР рычаг БАЗ А300мм;178;Запорная арматура;Краны;БАЗ;Q;D0;507,81;812,5;0301-00551;&;0;0
00000001050;Заглушка чугун канализационн Ду100 б/нап Новокузнецк;64;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Новокузнецк;S;Pz;413,47;661,55;;&;0;0
00000003507;Сгон медь американка Дн15х1/2" пайка НР   30465 (10249);1;Трубопроводы и соединительные части;Труба медная и соединительные части;_;Z;NL;108,68;187;0109-00194;&;2;8
b0100022545;Кран шаровой латунь Uno+ Ду20 ВР/ВР полный проход бабочка STC 1751;1;Запорная арматура;Краны;STC;Z;D0;181,55;271,66;0301-00134;&;0;6
b9300048218;Кран PP-R шаровой Дн25 ЭКО ПК Контур 011101025011;7;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Q;D0;90,74;193,2;;&;0;0
b9300048783;Труба PP-H Дн110х2,2 б/нап L=2,0м в комплекте СТК-У ПК Контур  75270110700;10;Трубы канализационные, соединительные детали и изделия;Трубы для внутреннего водоотведения и соед части;ПК Контур;Q;D0;137,85;293,5;;&;0;0
b9300048874;Радиатор биметалл  5 секций Bimetta;17;Отопительное оборудование;Радиаторы;Bimetta;Q;D0;1 540,99;2 191,29;0502-06928;&;0;0
b0100025414;Труба гофрированная 25/20 для трубы 16 черный Uponor 1012860;990;Изоляция и уплотнение;Изоляция и термоизоляция;Uponor;Q;D0;24,73;62,82;0114-00134;&;0;0
b9300037921;Крепление для бачка ППЦ комплект;23;Сантехника;Унитазы;_;Q;D0;46,48;73,28;;&;0;0
00000000197;Резьба сталь Ду20 из труб по ГОСТ 3262-75 КАЗ;981;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;Pz;4,26;6,82;0101-00057;@;0;0
00000000222;Клапан запорн чугун 15кч19п1 Ду50 Ру16 фл САЗ;1;Запорная арматура;Клапаны;САЗ;Q;D0;624,15;998,64;0304-00079;&;0;0
00000000487;Колено чугун канализационн Ду100х90° б/нап ГОСТ 6942-98 Людиново;2;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Людиново;Q;D0;345,67;553,07;0108-00007;&;0;0
00000000597;Фланец сталь плоск Ду32 Ру10 ГОСТ 12820-80;209;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;P2;115,64;185,02;0101-00187;&;0;0
00000001049;Заглушка чугун канализационн Ду50 б/нап ГОСТ 6942-98 Новокузнецк;28;Трубы канализационные, соединительные детали и изделия;Трубы чугунные ЧК и соединительные части;Новокузнецк;S;P2;108,91;174,26;0108-00111;&;0;0
00000001132;Прокладка кольцевая паронит Ду32 Ру10-40  ГОСТ 15180-86;83;Изоляция и уплотнение;Уплотнительные материалы;_;S;D0;3,02;4,83;1002-00019;@;0;0
00000004867;Кран шаровой латунь Faro Ду20 ВР/НР рычаг STC 1202;5;Запорная арматура;Краны;STC;Q;D0;171,13;318,7;0301-00270;&;0;0
00000005273;Прокладка кольцевая паронит Ду65 Ру10-40  ГОСТ 15180-86;150;Изоляция и уплотнение;Уплотнительные материалы;_;S;Pz;6,82;10,91;1002-00123;@;0;0
00000005718;Клапан балансировочный MSV-C Ду20 Danfoss 003Z3031;3;Регулирующая и предохр арматура и автоматика;Клапаны балансировочные;Danfoss;Z;NL;2 272,18;7 140,39;;&;2;8
00000006528;Отвод сталь оц Ду20 п/привар из труб по ГОСТ 3262-75 КАЗ;25;Трубопроводы и соединительные части;Труба стальная и соединительные части;КАЗ;S;Pz;30,75;49,2;0101-00042;&;0;0
00000007871;Соединитель латунь никель Дн26х1" Faro обжим НР для мп STC 6400;10;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;STC;Q;D0;110,79;177,26;0103-00118;&;0;0
00000007896;Тройник латунь переходн никель Дн20х20х16 Faro обжим для мп STC 6425;64;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;STC;Q;D0;179,56;308,76;0103-00123;&;0;0
00000007922;Угольник латунь переходн никель Дн26х1" Faro обжим ВР для мп STC 6450;43;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;STC;Q;D0;196,12;367,73;0103-00161;&;0;0
