b0100008550;Картридж  ПРОФИ ПостКарбон  Барьер;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Барьер;Z;NL;207,68;218,06;;&;2
b0100008551;Картридж  ПРОФИ Смягчение  Барьер;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Барьер;Z;NL;305,77;321,06;;&;2
b0100008552;Картридж  ПРОФИ Ферростоп  Барьер;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Барьер;Z;NL;414,1;434,81;;&;2
b0100016916;Труба PP-RGF арм стекловолокном Дн20х3,4 Ру20 Политэк;28;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;Политэк;Z;NL;22,43;23,55;0105-01160;@;1
b0100016966;Установка канализационн DrainLift M 2/8 RV DM Wilo 2531401;1;Насосное оборудование;Насосы и насосные установки;Wilo;Z;NL;93 243,14;94 898,13;;@;1
b0100012878;Набор для смесителя вентиля подводки резина №1 прокладка;3;Изоляция и уплотнение;Уплотнительные материалы;_;Q;D0;14,71;23,36;1002-00057;&;0
b0100012884;Кран шаровой сталь 12Х18Н10Т вода КШЦМ Ду15 Ру40 ВР/ВР стандартный проход LD 13300159401MULD000000000;16;Запорная арматура;Краны;LD;Z;NL;1 461,62;3 184;0301-01811;@;1
b0100012886;Кран шаровой сталь 12Х18Н10Т вода КШЦМ Ду25 Ру40 ВР/ВР стандартный проход рычаг LD 13300259401MULD000000000;21;Запорная арматура;Краны;LD;Z;NL;1 648,88;3 592;0301-01813;@;1
b0100013059;Решётка вентиляцион МВМ 125с Вентс;1;Сантехника;Мебель и аксессуары для ванной комнаты;Вентс;Z;NL;59,96;44;;&;2
b0100013083;Коврик VETTA д/ван.и туал. 462-019;2;Сантехника;Мебель и аксессуары для ванной комнаты;;Z;NL;194,35;204,07;;&;2
b0100013149;Клавиша для инсталляции М05 хром глянец прямоугольн Cersanit 73115;1;Сантехника;Унитазы;Cersanit;Z;NL;999,9;1 049,9;0902-00548;&;2
b0100013652;Конвектор Универсал ТБ-А-С КСК-20 0,700кВт прох без з/у резьба прав/лев тип У14А Сантехпром;2;Отопительное оборудование;Конвекторы;Сантехпром;Z;D0;1 817,2;1 934;0501-01914;@;0
b0100013660;Конвектор Универсал ТБ-А-С КСК-20 1,000кВт прох без з/у резьба прав/лев тип У16А Сантехпром;2;Отопительное оборудование;Конвекторы;Сантехпром;Z;NL;1 900,4;1 995,42;0501-01922;&;2
b0100013685;Конвектор Универсал ТБ-А-С КСК-20 1,838кВт конц без з/у п/привар прав/лев тип У19 Сантехпром;1;Отопительное оборудование;Конвекторы;Сантехпром;Z;NL;1 960,18;3 349;0501-01944;@;1
b0100013708;Конвектор Универсал ТБ-А-С КСК-20 2,451кВт прох без з/у п/привар прав/лев тип У24 Сантехпром;1;Отопительное оборудование;Конвекторы;Сантехпром;Z;NL;2 602,03;4 445;0501-01966;@;1
b0100013823;Конвектор Авто С КСК-20 0,850кВт двухтр конц п/привар лев/верх тип У15А Сантехпром;1;Отопительное оборудование;Конвекторы;Сантехпром;Q;D0;2 948,02;4 422;0501-02068;&;0
b0100013992;Клапан термостатическ  Ду15 прям Giacomini R402X133;10;Отопительное оборудование;Регулирующая арматура и узлы подключения для приборов отопления;Giacomini;Z;NL;160,34;163,31;0503-00186;@;1
b0100014005;Тройник PPSU Q&E переходн Дн32х20х25 Uponor 1001422;20;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;Z;NL;364,69;622;0104-00242;@;1
b0100014006;Штуцер латунь Дн32х1" для PE-X ВР Uponor 1047866 (1001270);13;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;Z;NL;455,72;1 257;0104-00075;@;1
b0100014051;Клапан термостатическ  Ду15 прям Giacomini R422X133;14;Отопительное оборудование;Регулирующая арматура и узлы подключения для приборов отопления;Giacomini;Q;D0;355,94;462,67;0503-00079;&;0
b0100014054;Клапан ручной R422DX014 Ду20   Giacomini 022-0143;8;Регулирующая и предохр арматура и автоматика;Клапаны регулирующие;Giacomini;Z;NL;371,98;390,58;;&;2
b0100014115;Клапан запорн латунь 15б3р Ду15 Ру10  ВР/ВР  STC 0100;311;Запорная арматура;Клапаны;STC;S;D0;108,88;173,63;0304-00001;&;0
b0100014116;Клапан запорн латунь 15б3р Ду20 Ру10  ВР/ВР  STC 0100;199;Запорная арматура;Клапаны;STC;S;D0;142,38;227,81;0304-00002;&;0
b0100014117;Клапан запорн латунь 15б3р Ду25 Ру10  ВР/ВР  STC 0100;130;Запорная арматура;Клапаны;STC;S;D0;209,39;335,02;0304-00003;&;0
b0100014118;Клапан запорн латунь 15б3р Ду32 Ру10  ВР/ВР  STC 0100;45;Запорная арматура;Клапаны;STC;S;D0;365,47;584,75;0304-00004;&;0
b0100014119;Клапан запорн латунь 15б3р Ду40 Ру10 ВР/ВР STC 0100;30;Запорная арматура;Клапаны;STC;S;D0;564,95;904,59;0304-00031;&;0
b0100014122;Клапан запорн латунь 15б1п Ду15 Ру16 ВР/ВР STC 0200;273;Запорная арматура;Клапаны;STC;S;D0;110,4;176,67;0304-00005;&;0
b0100014123;Клапан запорн латунь 15б1п Ду20 Ру16 ВР/ВР STC 0200;259;Запорная арматура;Клапаны;STC;S;D0;143,9;230,24;0304-00006;&;0
b0100014124;Клапан запорн латунь 15б1п Ду25 Ру16 ВР/ВР STC 0200;120;Запорная арматура;Клапаны;STC;S;D0;210,9;337,44;0304-00007;&;0
b0100014125;Клапан запорн латунь 15б1п Ду32 Ру16 ВР/ВР STC 0200;64;Запорная арматура;Клапаны;STC;S;D0;370,04;592,06;0304-00050;&;0
b0100014126;Клапан запорн латунь 15б1п Ду40 Ру16 ВР/ВР STC 0200;33;Запорная арматура;Клапаны;STC;S;D0;572,56;916,1;0304-00008;&;0
b0100014127;Клапан запорн латунь 15б1п Ду50 Ру16 ВР/ВР STC 0200;34;Запорная арматура;Клапаны;STC;S;D0;725,98;1 161,57;0304-00051;&;0
b0100014147;Задвижка шиберная VG3400-0003 чугун Ду250 Ру10 межфл уплотнение нитрил Tecofi;0;Запорная арматура;Задвижки;Tecofi;Z;D0;24 014,56;38 423,3;0302-00020;&;0
b0100005209;Сиденье для унитаза дюропласт Mio петли хром белый Jika 9271.3;1;Сантехника;Унитазы;Jika;Z;NL;996,36;1 542;0902-00179;&;2
b0100005275;Угольник PP-R комбинированн белый Дн25х3/4" НР ПК Контур 011411025200;9;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;51,71;110,1;0105-00029;@;0
b0100005277;Угольник PP-R комбинированн белый Дн25х1/2" НР ПК Контур 011411025100;15;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;40,34;85,9;0105-00777;@;0
b0100005294;Труба PEX-AL-PE мп Дн16х2,0 alpex-duo XS бухта 200м Fraenkische 83516711;1 137;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;Fraenkische;S;Pz;40,02;98,66;0103-00890;&;0
b0100005334;Задвижка аналог МЗВГ VOC4241 чугун Ду200 Ру16 130С Tecofi;1;Запорная арматура;Задвижки;Tecofi;Q;D0;13 913,91;22 262,48;0302-00111;&;0
b0100018461;Насос циркуляционный для ГВС TOP-Z 30/10 EM Wilo 2059857;0;Насосное оборудование;Насосы и насосные установки;Wilo;Z;D0;23 578,05;37 724,88;0801-00430;@;0
b0100018489;Конвектор Тропик С1 КСК-В20 0,400кВт конц резьба ЮУСТМ;1;Отопительное оборудование;Конвекторы;ЮУСТМ;Z;NL;1 036,87;1 088,71;0501-02115;&;2
b0100018567;Умывальник Антик-55 мебельн Сантек;1;Сантехника;Умывальники;Сантек;Z;NL;1 131,2;1 187,76;0903-00327;@;1
b0100018606;Радиатор алюминий Термал 500 12 секций ЗМЗ;0;Отопительное оборудование;Радиаторы;ЗМЗ;Z;D0;3 042,22;4 867,55;0502-01607;&;0
b0100010525;Ванна акрил 1700х700х560мм Стандарт-170 Экстра белый Тритон;0;Сантехника;Ванны;Тритон;Q;D0;8 282,4;10 767;;&;0
b0100010621;Комплект  универ  монтажн Ду20 в блистере 7предметов Ogint;120;Отопительное оборудование;Радиаторы;Ogint;S;D2;116,5;186,4;0502-00030;@;0
b0100010623;Радиатор биметалл M Series 500 6 секций 1,080кВт Ogint;4;Отопительное оборудование;Радиаторы;Ogint;S;Pz;2 666,47;4 266,35;0502-00075;&;0
b0100030420;Нагревательный элемент RCA PA 1,5 кВт. М5 под анод (816644) (ЧЕЛЯБ);2;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;464,6;487,83;;&;2
b0100030421;Нагревательный элемент RCF TW3 PA 1,5 кВт. М6 (66461) (ЧЕЛЯБ);3;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;484,8;509,04;;&;2
b0100030427;Нагревательный элемент RF 2,0 кВт. М4 под анод (10052) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;715,08;750,83;;&;2
b0100030428;Нагревательный элемент RF 2,0 кВт. гор. М4 под анод (10053) (ЧЕЛЯБ);2;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;555,5;583,28;;&;2
b0100030429;Нагревательный элемент RF 1,3 кВт. М4 под анод (10057) (ЧЕЛЯБ);2;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;474,71;498,45;;&;2
b0100030430;Нагревательный элемент RF 0,7 кВт. М4 под анод (10056) (ЧЕЛЯБ);2;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;536,31;563,13;;&;2
b0100030434;Нагревательный элемент RF 2,0 кВт. (04) верт. нерж. (10042) (ЧЕЛЯБ);2;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;488,64;513,07;;&;2
b0100030435;Нагревательный элемент RDT 1,5 кВт. М6 (182200R) (ЧЕЛЯБ);2;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;368,66;387,09;;&;2
b0100030438;Термостат стержневой RTM 15A 70гр. (3412105) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;291,99;270;;&;2
b0100030440;Термостат стержневой RTD 20A 70гр./83гр. (181314R) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;387,34;358;;&;2
b0100030442;Термостат защитный SPC 105гр. (100310) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;381,38;352;;&;2
b0100030447;Термостат 77гр. (100315) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;131,1;121;;&;2
b0100030449;Анод магниевый 140D14+20M4 (100403) (ЧЕЛЯБ);4;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;111,1;116,66;;&;2
b0100030451;Анод магниевый 100D18+180M6 (100401) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Q;D0;119,99;132;;&;0
b0100030452;Анод магниевый 100D18+230M6 (100406) (ЧЕЛЯБ);2;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;178,77;187,71;;&;2
b0100030457;Анод магниевый 210D22+10M6 (100407) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;262,2;275,31;;&;2
b0100030458;Анод магниевый 230D22+10M5 (100408) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;222,21;233,32;;@;2
b0100030460;Клапан предохранительный 1/2" 6 бар. (0,6 МПа) (100506) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;202;212,1;;&;2
b0100030464;Кольцо уплотнительное RDT D42мм круглый профиль (819992) (ЧЕЛЯБ);6;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;16,05;16,85;;&;2
b0100030466;Прокладка фланцевая  (993012) (ЧЕЛЯБ);3;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;383,8;418;;&;2
b0100030475;ТЭН 850W (прямой U- образный + датчик) (3406078) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;411,17;380;;&;2
b0100030476;ТЭН 1700W (прямой с отверстием L=169, R=13, M=120) (3406054) (ЧЕЛЯБ);2;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;353,5;385;;&;2
b0100030477;ТЭН 1900W (прямой с отверстием L=175, R=13, M=120, F=28, K=2) (3406117) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;405,21;374;;&;2
b0100030479;ТЭН 1850W (прямой с отверстием L=190, R=13+, M=125) (815501) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;363,5;335;;&;2
b0100030480;ТЭН 2000W (изогнутый с отверстием A=18, B=176, M=120, &= 40) (815104) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;572,06;528;;&;2
b0100030481;ТЭН 1750W (прямой с отверстием L=154, R=9+, M=119) (815300) (ЧЕЛЯБ);1;Котлы и водонагреватели;Комплектующие и аксессуары для водонагревателей;;Z;NL;494,6;456;;&;2
b0100030521;Кран шаровой сталь DZT Ду125 Ру16 п/привар 150C Broen 4110216125;1;Запорная арматура;Краны;Broen;Z;NL;6 090,57;6 395,1;0301-00460;@;1
b0100030523;Конвектор Универсал ТБС-190 КПНК-20 1,446кВт конц напольн резьба ЮУСТМ;11;Отопительное оборудование;Конвекторы;ЮУСТМ;Z;NL;3 214,23;3 374,94;0501-02226;@;2
b0100030627;Сифон для умывальника/мойки 1 1/2"х40/50 бутылочный с гофрой нерж/сетка АНИ С0115;3;Сантехника;Комплектующие и аксессуары к сантехнике;АНИ;Z;D0;107,31;171,7;0908-00041;&;0
b0100030692;Фильтр  для воды A460-E  Atoll;1;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Atoll;Q;NL;5 373,19;5 641,85;;&;0
b0100030693;Картридж _ для фильтра Atoll А-445, Atoll А-460Е №101 в комплекте 4шт _ Atoll;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Atoll;Z;NL;2 565,4;2 693,67;;&;2
b0100030694;Картридж  для фильтра A310E, Atoll A-310Ecr №301 в комплекте 3шт  Atoll;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Atoll;Z;NL;1 191,8;1 251,39;;&;2
b0100030695;Картридж  для фильтра А-211Е, A-211Eg №302 в комплекте 2шт  Atoll;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;Atoll;Z;NL;646,4;678,72;;&;2
b0100030698;Угольник ПНД компрессия  Дн32х3/4" НР Unidelta;1;Трубопроводы и соединительные части;Труба полиэтиленовая (ПЭ, ПНД) и соединительные части;Unidelta;Z;NL;46,99;49,34;0107-00685;@;1
b0100030787;Обвязка клапана соленоидного 1/2" (DN15) 10830;1;Пожарное оборудование;Сопутствующие товары;;Z;NL;1 595,53;1 738;;&;2
b0100030799;Теплосчетчик Sensostar 2 обрат 1,5м3/ч Ду15 Engelmann;1;Приборы учета и КИП;Теплосчетчики;Engelmann;Z;NL;4 729,17;4 965,63;0705-00411;@;1
b0100030801;Тройник PP-R переходн Дн90х32х90;0;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;_;Z;D0;283,99;454,38;0105-01203;&;0
b9300043373;Каболка (ведро, уд.вес 25 кг) 10мм;0;Изоляция и уплотнение;Уплотнительные материалы;_;S;D2;1 629,11;2 117,63;1002-00285;&;0
b9300043388;Труба PE-X Comfort PIPE Plus Дн20х2,0 бухта 480м Uponor 1009231;0;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;Z;D0;85,44;164,21;;@;0
b9300043460;Регулятор давления RG/2MBZ газ 8,5-18кПа Ду50;2;Регулирующая и предохр арматура и автоматика;Регуляторы давления и температуры;_;Z;D0;33 145,23;34 802,49;;@;0
b9300044034;Кран шаровой латунь Стандарт 232 11б27п1 Ду20 ВР/нак.г бабочка ГАЛЛОП 103169;0;Запорная арматура;Краны;ГАЛЛОП;S;D2;164,35;262,96;0301-02534;&;0
b9300044035;Кран шаровой латунь Стандарт 222 11б27п1 Ду25 ВР/нак.г рычаг ГАЛЛОП 103158;144;Запорная арматура;Краны;ГАЛЛОП;S;P2;346,07;553,71;0301-02522;&;0
b9300044317;Кран шаровой латунь Стандарт 220 11б27п1 Ду15 ВР/ВР рычаг ГАЛЛОП 103150;0;Запорная арматура;Краны;ГАЛЛОП;S;D2;75,69;121,1;0301-02466;&;0
b9300044318;Кран шаровой латунь Стандарт 230 11б27п1 Ду15 ВР/ВР бабочка ГАЛЛОП 103163;0;Запорная арматура;Краны;ГАЛЛОП;S;D0;75,69;121,1;0301-02526;&;0
b9300044319;Кран шаровой латунь Стандарт 221 11б27п1 Ду15 ВР/НР рычаг ГАЛЛОП 103152;402;Запорная арматура;Краны;ГАЛЛОП;S;P2;89,48;143,17;0301-02476;&;0
b9300044325;Кран шаровой латунь Стандарт 220 11б27п1 Ду20 ВР/ВР рычаг ГАЛЛОП 103182;20;Запорная арматура;Краны;ГАЛЛОП;S;D0;118,71;189,94;0301-02468;&;0
b9300044326;Кран шаровой латунь Стандарт 230 11б27п1 Ду20 ВР/ВР бабочка ГАЛЛОП 103187;846;Запорная арматура;Краны;ГАЛЛОП;S;P2;118,71;189,94;0301-02527;&;0
b9300044327;Кран шаровой латунь Стандарт 221 11б27п1 Ду20 ВР/НР рычаг ГАЛЛОП 103184;10;Запорная арматура;Краны;ГАЛЛОП;S;D0;135,37;216,59;0301-02479;&;0
b9300044328;Кран шаровой латунь Стандарт 231 11б27п1 Ду20 ВР/НР бабочка ГАЛЛОП 103188;26;Запорная арматура;Краны;ГАЛЛОП;S;D0;138,79;222,06;0301-02529;&;0
b9300044329;Кран шаровой латунь Стандарт 220 11б27п1 Ду25 ВР/ВР рычаг ГАЛЛОП 103154;299;Запорная арматура;Краны;ГАЛЛОП;S;P2;222,65;356,24;0301-02470;&;0
b9300044331;Кран шаровой латунь Стандарт 220 11б27п1 Ду32 ВР/ВР рычаг ГАЛЛОП 103172;183;Запорная арматура;Краны;ГАЛЛОП;S;P2;378,95;606,32;0301-02471;&;0
b9300044332;Кран шаровой латунь Стандарт 221 11б27п1 Ду32 ВР/НР рычаг ГАЛЛОП 103173;66;Запорная арматура;Краны;ГАЛЛОП;S;P2;422,77;676,43;0301-02484;&;0
b9300044333;Кран шаровой латунь Стандарт 220 11б27п1 Ду40 ВР/ВР рычаг ГАЛЛОП 103192;194;Запорная арматура;Краны;ГАЛЛОП;S;P2;551,27;882,03;0301-02472;&;0
b9300044334;Кран шаровой латунь Стандарт 221 11б27п1 Ду40 ВР/НР рычаг ГАЛЛОП 103194;22;Запорная арматура;Краны;ГАЛЛОП;S;P2;614,53;983,25;0301-02485;&;0
b9300044335;Кран шаровой латунь Стандарт 220 11б27п1 Ду50 ВР/ВР рычаг ГАЛЛОП 103249;86;Запорная арматура;Краны;ГАЛЛОП;S;P2;819,98;1 311,97;0301-02473;&;0
b9300044336;Кран шаровой латунь Стандарт 221 11б27п1 Ду50 ВР/НР рычаг ГАЛЛОП 103251;25;Запорная арматура;Краны;ГАЛЛОП;S;P2;912,2;1 459,52;0301-02486;&;0
b0100016419;Фильтр сетчатый латунь Ду25 ВР/ВР БАЗ 036-0295;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;БАЗ;Q;D0;300,51;480,82;0406-00264;&;0
b0100016420;Фильтр сетчатый латунь Ду32 ВР/ВР БАЗ;9;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;БАЗ;Q;D0;512,84;820,54;0406-00265;&;0
b0100016533;Насос циркуляционный ALPHA2 25-60 Grundfos 98520749;1;Насосное оборудование;Насосы и насосные установки;Grundfos;S;D1;8 555,29;14 165,75;0801-00042;&;0
b0100016546;Отвод сталь крутоизогнутый оц Дн114х4,0 ГОСТ 17375-2001 ПЗКТ;2;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;Z;NL;262,6;275,73;0101-01557;@;1
b0100016549;Термоманометр ТМТБр радиальный Дк80 1МПа G1/2" 120C Росма 011-0084;2;Приборы учета и КИП;Термометры, манометры;Росма;S;Pz;740,14;1 184,22;0701-00085;&;0
b0200039280;Конвектор F117 DESIGN 2кВт 220В эл  ATLANTIC 513820;5;Отопительное оборудование;Конвекторы;ATLANTIC;Z;NL;2 637,32;5 060;;@;1
b0200039281;Конвектор F117 DESIGN 1кВт 220В эл  ATLANTIC 513810;3;Отопительное оборудование;Конвекторы;ATLANTIC;Z;NL;1 977,98;3 750;;@;1
b0200039291;Труба гофрированная 25/20 для трубы 16 красный Uponor 1012858;100;Изоляция и уплотнение;Изоляция и термоизоляция;Uponor;Z;D0;27,45;43;;&;0
b0100007846;Бурт PP-R с фланцем Дн50 ПК Контур 011320050000;19;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;159,58;339,8;0105-01132;@;0
b0100007865;Переход сталь оц Дн108х57 ГОСТ 17378-2001 ПЗКТ;2;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;D0;80,94;129,5;0101-00577;&;0
b0100007866;Переход сталь оц Дн108х89 ГОСТ 17378-2001 ПЗКТ;1;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;D1;85,17;136,27;0101-00578;&;0
b0100007881;Переход НПВХ на чугун Дн160/150 Wavin 22756370;1;Водоотведение;Трубы для наружного водоотведения и соед части;Wavin;Q;D0;592,45;770;0202-00244;&;0
b0100007914;Задвижка 30(31)ч6бр чугун Ду80 Ру16 ЛМЗ;5;Запорная арматура;Задвижки;ЛМЗ;S;D0;1 551,95;2 483,12;0302-00001;&;0
b0100007932;Унитаз ЦОП белый бок/подвод кнопка б/комплекта с бачком Евро Новокузнецк;15;Сантехника;Унитазы;Новокузнецк;S;D0;1 490;2 384;0902-00038;&;0
b0100007957;Решётка накладн Лайт-Свет 150х150 металл золото  225-005;2;Вентиляционное оборудование;Комплектующие и аксессуары для вентиляции;Лайт-Свет;Z;NL;19,94;22;;&;2
b0100008082;Клапан запорн MSV-S Ду25 * Danfoss 003Z4013;1;Регулирующая и предохр арматура и автоматика;Клапаны балансировочные;Danfoss;S;D1;1 537,2;2 477,82;;&;0
b0100019679;Кран шаровой сталь DZT-SD Ду80 Ру25 п/привар Broen 6010225080500;1;Запорная арматура;Краны;Broen;Z;NL;2 779,28;2 918,24;;@;1
b0100019691;Труба НПВХ Дн160х4,0 L=1,0м Хемкор;27;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;P2;211,2;298,42;0202-00267;&;0
b0100019707;Унитаз-компакт Kyle ниж/подвод горизонт/выпуск Marlin 150203M+150202M;1;Сантехника;Унитазы;Marlin;Q;NL;4 013,6;4 214,28;0902-00575;&;0
b0100019710;Пассатижи Металлист 160мм декоративные ручки  17044;3;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;Металлист;Z;NL;100,96;106,01;1201-00708;@;1
b0100019737;Смеситель для ванны на 4 отверс Atlantiss LeMark LM3241С;3;Сантехника;Смесители и краны для сан.узлов;LeMark;Z;NL;5 800,6;11 834;0909-01189;&;2
b0100019767;Тройник латунь переходн Дн20х3/4"х20 Faro пресс ВР для мп STC 6518;1;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;STC;Z;D0;142,22;166,73;0103-00390;&;0
b0100019815;Картридж для смесителя 40мм без ножек  Varion 6120040;1;Сантехника;Смесители и краны для сан.узлов;Varion;Z;NL;210,71;221,25;0909-01191;@;1
b0100019856;Насос дренажный Unilift CC 5 A1 Grundfos 96280966;1;Насосное оборудование;Насосы и насосные установки;Grundfos;S;D1;7 114,3;10 746,43;0801-00013;&;0
