b0100008204;Угольник PP-R комбинированн белый Дн25х3/4" ВР ПК Контур 011414025200;30;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;39,85;85,7;0105-00731;@;0;0
b0100008203;Унитаз-компакт Сенатор антивсплеск белый ниж/подвод 2/реж козырьковый горизонт/выпуск в комплекте Сантек;3;Сантехника;Унитазы;Сантек;S;D0;4 085,77;5 983;0902-00044;@;0;0
b0100008217;Отвод сталь 09Г2С крутоизогнут Дн32х3,0 ГОСТ 17375-2001 ПЗКТ;3;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;Z;NL;68;73;0101-01439;&;0;8
b0100008271;Контргайка сталь Ду20 по ГОСТ 8968-75 КНР;50;Трубопроводы и соединительные части;Труба стальная и соединительные части;КНР;Z;D0;13,83;15;0101-01443;&;0;8
b0100008273;Контргайка сталь Ду32 по ГОСТ 8968-75 КНР;9;Трубопроводы и соединительные части;Труба стальная и соединительные части;КНР;Z;D0;27,02;30;0101-01445;&;0;8
b0100008274;Контргайка сталь Ду40 по ГОСТ 8968-75 КНР;10;Трубопроводы и соединительные части;Труба стальная и соединительные части;КНР;Z;D0;24;27;0101-01446;&;0;8
b0100008331;Смеситель для ванны/душа эксцент, розетки Safira Oras 1073;1;Сантехника;Смесители и краны для сан.узлов;Oras;Z;NL;5 269,48;5 638;0909-01082;&;0;6
b0100008336;Заглушка для радиатора   1" лев OTER;266;Отопительное оборудование;Радиаторы;OTER;S;P2;28,57;43;0502-01399;&;0;0
b0100008337;Заглушка для радиатора   1" прав OTER;180;Отопительное оборудование;Радиаторы;OTER;S;P2;28,57;43;0502-01400;&;0;0
b0100008338;Пробка   проходн 1/2" лев OTER;19;Отопительное оборудование;Радиаторы;OTER;Q;D0;18,79;30;0502-01401;&;0;0
b0100008350;Лезвие для резки труб 42 Р РОС П REMS 1 5/8"  291021;4;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;REMS;Z;NL;2 179,35;2 332;1201-00472;&;0;6
