b0100021831;Кран шаровой латунь Uno+ Ду20 ВР/НР полный проход рычаг STC 1752;24;Запорная арматура;Краны;STC;D;NL;143,98;169;0301-00092;&;0;0
b0100021833;Кран шаровой латунь Uno+ Ду20 ВР/НР полный проход бабочка STC 1753;0;Запорная арматура;Краны;STC;D;NL;112,51;201;0301-00081;&;0;0
b0100021837;Кран шаровой латунь Uno+ <> Ду20 ВР/ВР полный проход рычаг <> STC 1750;30;Запорная арматура;Краны;STC;D;P2;168,7;219,26;0301-00068;&;0;0
b0100021838;Кран шаровой латунь Uno+ <> Ду25 ВР/ВР полный проход рычаг <> STC 1750;27;Запорная арматура;Краны;STC;D;P2;222,09;289;0301-00069;&;0;0
b0100021842;Кран шаровой латунь Uno+ Ду40 ВР/НР полный проход рычаг STC 1752;5;Запорная арматура;Краны;STC;D;NL;525,52;680;0301-00095;&;0;0
b0100021845;Кран шаровой латунь Uno+ Ду20 НР/НР полный проход рычаг STC 1754;8;Запорная арматура;Краны;STC;D;NL;92,75;169,56;0301-00129;&;0;0
b0100021847;Кран шаровой латунь Uno+ Ду32 НР/НР полный проход рычаг STC 1754;10;Запорная арматура;Краны;STC;D;NL;268,24;287;0301-00131;&;0;0
b0100021848;Кран шаровой латунь Uno+ Ду15 ВР/ВР полный проход бабочка STC 1751;13;Запорная арматура;Краны;STC;D;NL;93,95;107;0301-00132;&;0;0
b0100021852;Кран шаровой латунь Uno+ Ду20 НР/НР полный проход бабочка STC 1755;4;Запорная арматура;Краны;STC;D;NL;106,41;114;0301-00089;&;0;0
b0100021853;Кран шаровой латунь Uno+ Ду25 НР/НР полный проход бабочка STC 1755;11;Запорная арматура;Краны;STC;D;NL;159,32;170;0301-00416;&;0;0
b0100021887;Радиатор алюминий Термал 500 6 секций ЗМЗ;170;Отопительное оборудование;Радиаторы;ЗМЗ;S;D0;1 439,56;2 137,89;0502-01665;&;0;0
b0100021888;Радиатор алюминий Термал 500 7 секций ЗМЗ;101;Отопительное оборудование;Радиаторы;ЗМЗ;S;D0;1 679,39;2 493,52;0502-01666;&;0;0
